source,target,weight
2270630,6164102,1
4768741,4452909,1
6142522,5873027,1
4390387,6910733,1
1858075,5581509,1
1858075,5643535,1
336525,6974199,1
1714334,226623,1
7323923,724604,1
1409195,3919717,1
1409195,4818939,1
3743437,226623,1
6269582,3488484,1
6269582,6786787,1
2708301,7150797,1
5429362,4573134,1
6411295,4830409,1
2605913,3485825,1
5639211,2480430,1
4953603,5976250,1
3826200,6185048,1
194882,745383,1
4715675,226623,1
5795217,3831362,1
3436429,1930229,1
5003020,4192287,1
5003020,2085114,2
4700350,3485825,1
5624668,5411926,1
4241358,226623,1
3222896,2724360,1
3222896,226623,1
2813016,2397594,1
3897545,3831362,1
3897545,2917614,1
3897545,5976250,1
3897545,860993,1
6102256,4452909,1
6102256,2724360,1
6102256,226623,1
5247675,3707060,1
6504674,3707060,1
6729419,6443584,1
1745565,4239058,1
2675584,289613,1
3254378,4916382,1
1301367,281617,5
1301367,1806553,1
7132312,226623,1
1919611,5168196,1
1919611,3466622,1
