source,target,weight
4569986,61061,1
6837868,5633468,1
6627459,7169287,1
1649771,3386708,1
2925507,4351785,2
1443878,4203747,1
424658,2819016,1
2651821,6064177,1
4395906,6770300,1
6819340,1793009,1
6112804,5612316,1
2221157,2746779,2
1887221,585250,1
1887221,532182,1
1887221,3442810,1
2396615,6820853,1
5969979,2345666,1
4534126,4340126,1
2704647,762281,1
6461079,3294510,1
1670560,911100,1
976241,2803641,1
1569437,1644168,1
4618826,2844623,1
4185421,763048,1
6945833,332533,1
2833626,6805079,1
5682785,1157866,1
3301309,2803641,1
3056541,2983369,1
6989032,7250940,1
1359836,4340126,1
3048296,1039112,1
6739868,1793009,1
5157478,1793009,1
1761982,6558099,1
1761982,631693,1
6962501,1793009,1
1572927,4340126,1
834299,330330,1
695274,2803641,1
337230,1793009,1
2783297,3426690,1
5761389,138556,1
6028895,1401889,1
5688556,4527576,1
5872287,2803641,1
5571773,2803641,1
5880728,7218647,1
6670250,7050936,1
5648029,3386708,1
4499839,6397652,7
3631646,4059245,1
729170,2803641,1
2675823,6910733,1
2675823,1793009,1
3794337,3386708,1
1320648,4756171,1
276150,1793009,1
811103,1018199,1
2472392,1050757,1
2728325,7257820,1
4840060,3386708,1
1521942,7218647,1
6607295,4910822,1
5103096,7197630,1
5930282,3386708,1
3007600,3386708,1
5201948,4451115,1
5201948,6262856,1
5203849,2824215,1
4712600,2762274,1
4712600,3126845,1
3137487,5776951,1
3137487,6929046,1
3137487,6783210,1
2180503,4340126,1
3876487,1059643,1
5612136,6013772,1
5612136,5383071,1
2085954,1988864,1
3394595,4295772,1
2633834,3386708,1
408199,985359,1
1183127,1522432,1
1354457,4716746,1
7108975,3386708,1
3175141,4351785,2
147342,2042254,1
325997,4884770,2
325997,2932113,1
4676744,4884770,1
4676744,1115136,1
190442,1668866,1
3473982,834477,1
3805249,4340126,1
223500,4400314,1
6949052,1474324,1
3948779,5531493,1
3948779,4340126,1
2462494,4340126,1
1276465,508397,1
2753236,1555281,1
5844815,4059245,1
6363888,2345666,1
2782854,7197630,1
7135622,7197630,1
4796380,3276427,1
4796380,2803641,1
839696,6368016,1
839696,3964875,1
4808648,5048089,1
2348195,1625605,1
1875659,4052149,1
168309,3233983,2
7234481,1518081,1
1760830,7197630,1
4672027,6910733,1
3847417,1518081,1
3696352,916145,1
1849040,721315,1
6636637,3958216,1
5791952,3958216,1
4647445,4716746,1
4690440,4351785,1
4145319,340210,1
4145319,175154,1
4145319,721315,4
4145319,2869409,5
4145319,4231744,1
1279404,721315,1
1316524,2819016,1
791211,794786,1
3959961,2518057,1
5131440,2015899,1
5223834,2891075,1
2535377,1027257,1
6059384,5784291,1
4979448,715106,1
2042287,2015899,1
4835285,1018199,1
1364512,3958216,1
4339335,4351785,1
5061957,5816636,1
4626877,7197630,1
2278633,671898,1
5665805,7197630,1
3928423,6344665,1
1987722,4340126,1
482982,2821360,1
482982,1431909,1
482982,1232814,1
482982,5122462,1
482982,2345666,1
482982,2688023,1
5194873,7197630,1
562993,2518057,1
562993,2803641,1
433623,4613676,1
6361435,6283241,1
2123949,2731537,1
2123949,5391364,1
3403198,4340126,1
1210875,2803641,1
2444356,436851,1
3557821,4079967,1
3557821,2803641,1
2744185,5495506,1
1160780,1795334,1
524310,2345666,1
4256661,1018199,1
3932096,5465999,1
2759979,4340126,1
7193371,3479391,1
695350,1793009,1
4828070,4444913,1
4828070,2838462,1
5477343,2803641,1
6984115,3386708,1
2168637,1817102,1
794345,1513635,1
1735946,3925154,1
6433508,2750545,1
6433508,4340126,1
6433508,4341912,1
6433508,1793009,1
272013,3189,1
3342360,6168472,1
6182306,3386708,1
6842132,4341912,1
6842132,7197630,1
5388586,7197630,1
4019073,5799037,1
6155750,4662420,1
6073576,2111810,1
6073576,2015899,1
3990076,4991208,1
6964996,5784291,1
6964996,2015899,1
3461145,4662420,1
7300995,1793009,1
6487367,4609515,1
6487367,2803641,1
842369,2803641,1
158581,310385,1
158581,4340126,1
158581,4334700,1
3501279,4400314,1
4764181,4400314,1
565673,2545693,1
565673,4340126,1
565673,7197630,1
7200078,42450,1
7200078,5643535,1
3271672,4340126,1
3625235,6397652,1
5290360,6092672,1
7237496,3386708,1
4168274,2523554,1
4668930,1793009,1
174310,6371637,1
2600928,6182838,1
5644344,1050757,1
2454866,5422789,1
2454866,3526598,1
64124,911100,1
3636514,1793009,1
958490,3386708,1
1929064,3386708,1
6130776,5784291,1
3697261,2015899,2
782799,5294751,1
5546007,2803641,1
5851685,985047,1
5851685,2803641,1
2928249,373619,1
6314221,5327917,1
1881900,2523554,1
6841242,4340126,1
1824699,7407602,1
2518518,358516,1
3877986,4059245,1
3877986,7311478,1
3275394,4321682,1
2608060,3526598,1
3252683,4910822,1
925234,3315250,1
925234,7106479,1
925234,4662420,1
925234,3320631,1
5509131,3386708,1
1907846,4340126,1
153066,5531493,1
3873548,3479391,1
6361739,5956890,1
644342,1625605,1
4649979,1653544,1
6603648,1479254,1
1826473,805684,1
4986550,7106479,1
4429858,7001891,1
4429858,4300829,1
4429858,7246962,1
6385402,1625605,1
790362,4785309,1
790362,4052149,1
5353689,1810689,1
89322,5464266,1
7281028,7197630,1
2123300,5885317,1
2123300,4400314,1
2123300,4340126,1
1628026,209664,1
3559329,4110979,1
3559329,5029981,1
5834430,4400314,1
1452780,4340126,1
5858388,332533,1
5858388,2425331,1
5858388,4340126,1
5858388,3386708,1
5858388,1793009,1
5719734,4340126,1
1349853,1793009,1
5610817,3386708,1
2387856,4340126,1
7206529,1793009,1
332845,3386708,1
5845670,4340126,1
3014378,4340126,1
133241,4340126,1
3347039,508397,1
4010354,7197630,1
3402440,3386708,1
2289292,2775641,1
2289292,5164336,1
2289292,6357256,1
2289292,12225,1
219635,5908037,1
219635,2467600,1
5878118,6555001,1
56474,1402120,6
3573154,6496876,1
6130189,6786787,1
1771739,1817102,1
2375364,4662420,1
2375364,6357256,1
6364764,5784291,1
6364764,1670160,1
6364764,532552,1
6364764,6063359,1
3237990,2523554,1
2455344,2803641,1
21123,1100496,1
21123,7268690,1
6163786,5625821,1
6163786,6234729,1
6163786,5980003,1
6163786,4400314,1
6163786,4395273,1
6163786,3233983,1
672259,333561,1
3086444,1793009,1
392098,2848323,2
392098,5116340,1
392098,1269102,1
5749497,1793009,1
6810542,5179546,1
1420229,1793009,1
4405327,3386708,1
82637,3386708,1
6702272,4340126,1
4647115,2085114,1
3197193,3276427,2
3197193,1436551,1
3197193,1050757,1
3197193,2803641,1
484045,6111773,1
484045,3233983,1
484045,4662420,1
484045,2015899,2
484045,5169488,1
6292984,1793009,1
4593447,4107331,1
788467,5302072,1
1336318,3565240,1
599753,4340126,1
7226601,3386708,1
71710,3238701,1
71710,3295985,1
71710,5221258,1
71710,6523652,1
7346173,7197630,1
3837925,2698418,1
4058677,1625605,1
6790297,6685626,1
6790297,5383731,1
6790297,4662420,1
6790297,6357256,1
6790297,4289263,1
6790297,2057517,1
6790297,1577984,1
1316672,2241061,1
5190760,3386708,1
5329532,4239058,1
5329532,3514250,1
6709291,1227139,1
7394783,1793009,1
7012785,6887654,1
7012785,4581274,1
7012785,1758203,1
5156578,1793009,1
5175856,6458304,1
2323383,762281,1
1328573,2186070,1
1282755,2803641,1
4485417,1793009,1
5456783,508397,1
6203549,6816542,1
6203549,2803641,1
5878482,3860696,2
5878482,2682724,1
3593459,4340126,1
1253291,1793009,1
7046675,1793009,1
642234,5061482,1
734915,2345666,1
4144043,2297898,1
4144043,4322300,1
4789758,4620731,1
3107917,6111773,1
3107917,6720666,1
3107917,2135895,1
3107917,4662420,1
2683532,6309179,1
2683532,1644168,1
5651125,5369027,1
5651125,3365588,1
5651125,794631,1
5651125,3951358,3
5651125,2803641,1
5606948,2880047,1
5606948,4340126,1
5589130,3233983,1
3759472,4662420,1
6985037,4340126,1
6985037,3386708,1
2462716,2288757,1
2462716,2803641,1
2870161,1346119,1
6006404,704575,1
550717,3261107,1
6584551,3386708,1
7381838,1589369,1
87826,3386708,1
6235884,1465488,1
1329688,657166,1
4974184,1106200,1
2296551,2974806,1
2695291,1027257,1
2695291,507886,1
5759639,4340126,1
3417707,3526598,1
2337828,2079582,1
420657,2803641,1
3924730,7353965,1
3924730,7137079,1
5037448,834477,1
1801834,4351785,1
1801834,1497197,1
3779904,1091844,1
1953736,7400032,1
1953736,6954686,1
7400032,1972540,1
7400032,6954686,1
7036266,7029609,1
7328646,5625821,1
4730736,1793009,1
6900131,3767856,1
196666,3386708,1
728347,73018,1
7012538,6111773,1
7012538,4566779,1
2759481,3386708,1
6956869,4535459,1
4055039,3386708,1
3702195,7227998,1
5271764,7197630,1
6019126,4341912,1
1940937,4444913,1
2531266,4818939,1
2531266,3386708,1
6666600,5422168,1
4124278,4157326,2
4124278,2803641,1
7358535,4400314,1
2843861,1894374,1
4308129,47438,1
123959,4452049,1
123959,4079967,1
123959,6111773,1
123959,3644501,1
5191752,7197630,1
265621,5784291,1
265621,2803641,1
4759952,4440414,1
4759952,623626,1
4759952,5122462,1
4759952,3233983,1
5565962,1793009,1
3977209,6051650,1
1865213,4679197,1
4447476,1793009,1
1615522,7197630,1
4377593,3386708,1
323022,4340126,1
323022,3386708,1
5698680,1793009,1
1300702,3386708,1
1300702,1838881,1
2462279,2345666,1
3112217,6932597,1
3112217,3276427,2
2431623,4340126,1
3915342,6988852,1
7034437,3850404,1
7034437,4340126,1
893993,4340126,1
543398,3258229,1
6838332,6541,1
6838332,566312,1
483286,6243066,1
5101039,3386708,1
6882440,4052149,1
6882440,3526598,1
909668,6229478,1
909668,627234,1
6758586,4079910,1
5477182,1793009,1
759040,7197630,1
2502331,3246876,1
4859390,6117510,1
1949557,4530467,1
4076408,3988859,1
7286022,2803641,1
2140032,4340126,1
1326154,6700823,1
6921866,3479391,1
5898012,1817102,1
6519465,2986809,1
5679679,1820725,1
3163545,2504873,1
7340297,2278321,1
4180565,4340126,1
1490656,2202735,1
4996854,6515586,1
3374451,6050984,1
3374451,1922385,1
3374451,4171142,1
3374451,3302248,1
3374451,3761786,1
6729773,6234729,1
4944913,5926301,1
767922,4116053,1
767922,4777712,1
3069539,2345666,1
2513207,2539488,1
2934936,4645949,1
2934936,1737045,1
5290148,6147740,1
2539488,2539488,1
2539488,2879231,1
4869031,3158070,1
3329621,4340126,1
3340026,5508128,2
1034783,1644168,1
6331249,7050936,1
2610515,1401889,1
378703,2523554,1
2647051,5353722,1
6722741,4340126,1
6886920,7269810,1
6886920,2015899,1
6033061,6227827,1
6033061,3810918,1
3788324,4340126,1
1665597,6202752,1
281484,2048786,1
6094900,3917571,1
1527204,1767967,1
1527204,878963,1
1527204,4506989,1
3196405,306468,1
5929886,3386708,1
3889353,5487735,1
1254221,3526598,1
3356914,4340126,1
5841512,4400314,1
7161356,3386708,1
7008583,5962291,1
1640722,5822753,1
5511780,4110979,1
1565356,6561480,1
1565356,4216405,2
67056,4340126,1
5922072,2216521,1
1378749,7103950,1
1782723,3386708,1
4562276,4340126,1
1406390,4340126,1
1406390,1793009,1
6483808,6483808,1
5686115,1793009,1
2689075,3386708,1
5665584,4910822,1
2902694,4063092,1
7055330,5531493,1
7055330,4340126,1
7055330,1793009,1
3437485,3386708,1
2517522,3386708,1
6638141,4116053,1
1395712,4340126,1
6616752,6762783,1
2858492,5464266,1
4336957,3565240,1
5869973,4340126,1
6022843,4239058,1
830043,4818939,1
6534501,2774263,1
4674933,4340126,1
5441438,7197630,1
4544845,6988852,1
5242018,3386708,1
3858111,3382913,1
5736880,6314467,1
3245427,3377039,1
6511383,7307558,1
288461,2750545,1
3920525,2974806,1
3617018,4340126,1
528208,1637177,1
528208,2540610,1
5737597,3386708,1
4261197,2750362,1
4261197,6553616,1
4261197,1235166,1
4261197,1724478,1
4261197,2345666,1
1140865,1401889,1
7230213,373619,1
6446527,5464266,1
3771030,1793009,1
6600412,4340126,1
5143699,7197630,1
758967,4340126,1
3924772,1793009,1
3689423,310152,1
791531,4341912,1
6485282,2686311,1
6280869,4910822,1
5397035,4506989,1
5426701,6357256,1
5166357,5158040,1
714518,3386708,1
541055,4452049,1
541055,7197630,1
2373406,3355810,1
1661132,2070310,1
4224206,1793009,1
3858029,4340126,1
4212034,623626,1
4212034,2015899,1
2532070,4340126,1
2532070,3386708,1
3514538,4756171,1
2482215,4340126,1
2482215,3386708,1
634260,3386708,1
4448449,6884955,1
2628674,1018199,1
6446910,1295582,1
6446910,3946025,2
2623484,1143987,1
2179007,654726,1
2179007,3233983,1
6632966,2375299,1
6629666,4340126,1
2081794,3342373,1
5104513,5112275,1
6589869,6286248,1
6589869,3606558,1
21476,2863931,1
50683,4340126,1
6602493,7197630,1
3129256,1418013,1
152095,3378754,1
3684544,4340126,1
3826336,585250,1
5347624,4052149,1
2209096,475855,1
2209096,5022135,1
2209096,1758203,2
7204160,7285664,1
342997,2375299,1
6825622,4662420,1
6072176,354807,1
4497930,2111000,1
2335532,3530500,1
6340123,5894999,1
7283936,2803641,1
6943668,7197630,1
191929,1575711,1
3765691,4163508,2
3765691,3286477,1
3765691,2031936,1
1054547,5334492,1
3706481,3988859,1
3706481,5708268,1
79861,1793009,1
4468176,6910733,1
5441462,6094496,2
3411518,3386708,1
3411518,4341912,1
3411518,4334700,1
5129499,2085114,1
4475764,3479391,1
3504370,1157866,1
4803048,7213939,1
7120522,6211793,1
7120522,4910822,4
7120522,2345666,2
7386041,2156832,1
7249879,114858,1
7249879,2686199,1
7414193,2806263,1
7414193,1873299,1
4490447,4821238,1
6745738,4340126,1
6093196,4340126,1
410335,4081773,1
4416137,1793009,1
408132,332533,1
57854,7197630,1
4820306,7213939,1
4820306,4290353,1
4820306,7106479,1
4820306,2895863,1
4820306,6424429,1
4820306,7197630,1
4484011,1817102,1
4907537,4081293,1
4907537,5784291,3
4907537,6743952,1
567829,4910822,1
1580746,5992251,1
2367402,579470,1
1586630,2803641,1
6860766,2838462,1
4850843,2920626,1
2854412,2159101,1
2854412,5354924,1
2785214,485057,1
239629,6111773,1
6836099,508397,1
6257333,3542010,1
2334480,5487192,1
3069124,4985521,1
3069124,5177368,1
3069124,2085114,1
3069124,4720573,2
3069124,6314467,1
678308,1418013,1
5037664,7197630,1
4683740,4613676,1
6929968,4340126,1
1877311,1793009,1
5532760,2425331,1
7130384,6837883,1
2931330,7197630,1
3441570,6314467,1
7036622,4239058,1
7036622,6111773,1
7036622,4052149,1
7036622,2362611,1
7036622,3060839,1
7036622,7106479,1
7036622,7184782,1
7036622,6368016,1
7036622,1858711,1
7036622,1994958,1
7036622,5234628,1
7036622,3987607,1
7036622,4384030,1
7036622,34983,1
73198,2227116,1
1470532,1027257,1
2271436,4340126,1
2335003,4341912,1
5182203,6317075,1
3631626,3564068,1
4270778,4340126,1
2106060,7048028,1
175687,4400314,1
2240543,2260885,1
4066331,2260885,1
6425965,4340126,1
5925252,2230586,1
4883913,2260885,1
6252777,4400314,1
6757607,4110979,1
715841,3845056,1
715841,2003881,1
2786599,4400314,1
1306091,2260885,1
2673050,2230586,1
4564380,4340126,1
2100910,4022542,1
4100636,1015932,1
4100636,1433931,1
1328383,3386708,1
335046,2260885,1
5800035,2994882,1
1225883,4340126,1
2169718,4340126,1
4194781,4194781,1
1061692,7050936,1
312392,5885317,1
3793795,2260885,1
2579518,5464266,1
3986945,3805371,1
3748647,3182104,1
2072089,6368016,1
2072089,296458,1
4587574,4340126,1
6912996,2750545,1
2756724,3590830,1
2685928,5487735,1
768936,6503377,1
768936,1312377,1
768936,1568608,1
768936,4117436,1
768936,2467600,1
6797529,2227116,1
4387547,7197630,1
7323113,7370269,1
4699108,7400453,1
1833632,3386708,1
1833632,3526598,1
6065409,4375461,1
5310628,3406097,1
3150089,4295740,1
3150089,5776951,1
3150089,7307558,1
3150089,1568608,1
3150089,6786787,1
5033231,1678930,1
4157189,7364776,1
689474,6910733,1
535579,7197630,1
4124123,4340126,1
4124123,1793009,1
4124123,7197630,1
3739303,4340126,1
5985739,3386708,1
2929070,6623500,1
4221716,1793009,1
23044,7004265,1
23044,6822855,1
23044,3045241,1
23044,1991557,1
8386,2803641,1
743550,4340126,1
1428189,3386708,1
3031569,7218647,1
4683041,3386708,1
6490600,2803641,1
6325983,3526598,1
2436703,6902054,1
6478342,6043340,1
567831,1555281,1
1862455,1940359,1
1862455,4001720,1
1862455,2803641,1
6867499,3526598,1
965628,4780128,1
3209103,4340126,1
1938164,937102,1
308480,4614149,2
2901974,6988852,1
1495328,1555281,1
1988114,7106479,1
6974395,7331204,1
2294550,2289464,1
5083820,2803641,1
1974424,2111000,1
2619707,3386708,1
2619707,7197630,1
2593767,4340126,1
3194098,1793009,1
40626,4010407,1
6307184,3386708,1
2718169,6770444,1
7307889,2586498,1
3423510,2435764,1
3423510,7051961,1
4317662,3386708,1
281476,1157866,1
281476,395868,2
281476,4130110,1
6687249,3265376,1
6687249,4290353,1
6341523,1938470,1
6341523,4340126,1
6341523,127887,1
1522390,3861209,1
1522390,2617065,1
1522390,1767967,1
1522390,1568608,1
1522390,6816542,1
1522390,4609515,1
1522390,6151662,1
1522390,4198122,1
4191868,2803641,1
4001671,3233983,1
194202,2465199,1
3154882,3576127,1
4891405,6600901,1
7261290,6307473,1
4303092,4023978,1
5904149,4341912,1
5904149,1793009,1
2067846,2803641,1
7327942,1628375,1
294012,6859861,1
2513039,2345666,1
3612571,5915767,1
3346456,3276790,1
3346456,6202752,1
3346456,2031439,1
1213341,4340126,1
4005483,2015899,1
6467885,1793009,1
7193103,6111773,1
1409704,1793009,1
5816160,3386708,1
1831964,444374,1
1922429,7218647,1
1922429,4340126,1
1922429,1793009,1
4092493,6201472,1
2495220,3386708,1
3608756,3426690,1
4168562,3386708,1
1813637,1793009,1
5165470,7197630,1
6351570,118671,1
6351570,7197630,1
4443750,4400314,1
190020,7103950,1
3516841,322815,1
65995,4340126,1
65995,2821172,1
3146567,4340126,1
1428562,7197630,1
5417282,1981792,1
689469,2532400,2
2916651,5161755,1
2916651,6740730,1
2790494,1793009,1
2790494,7050936,1
4287562,4340126,1
4287562,7197630,1
2378209,7230280,1
2378209,612250,1
2378209,1323969,1
4384765,4340126,1
2155478,18180,1
5930674,1793009,1
3948101,5151930,1
2591406,3386708,1
5289826,1941983,2
473614,4023978,1
5187946,3386708,1
7401886,1531576,1
7401886,4699081,1
4483473,3276427,1
1349568,715106,1
4871858,6668011,1
36075,2974806,1
1972294,2441480,1
3704739,3386708,1
4826789,7197630,1
871038,1785285,1
5119543,3386708,1
6258101,3458687,1
2882750,7236932,1
5363489,1793009,1
2853706,3386708,1
112679,332533,1
2115495,7286392,1
461122,3917563,1
461122,3071493,1
2776693,6133692,1
5146913,332533,1
1016040,4846801,1
296082,4340126,1
6788775,6092672,1
373420,1499362,1
373420,836568,1
373420,5294751,1
7024327,3386708,1
389834,7197630,1
1248956,4340126,1
1812692,7197630,1
6943432,3558792,1
6943432,3466179,1
1391292,7197630,1
2263942,6305784,1
6396043,1793009,1
3561847,3386708,1
3561847,7197630,1
3956747,1793009,1
1030760,3386708,1
3456805,3386708,1
4039287,5711852,1
6446201,4340126,1
6446201,3386708,1
4582050,3386708,1
1215416,5163678,1
3104519,3189,1
6995835,6027292,1
818404,310385,1
6472935,2974806,1
278287,1018199,1
278287,5754246,1
278287,6910177,1
3481489,4340126,1
3986675,4079967,1
6820612,3233983,1
575675,3386708,1
6934747,7197630,1
1421417,7197630,1
2748565,3386708,1
3479484,3526598,1
3079843,3386708,1
7120140,6448658,1
7120140,5790847,1
1994159,457679,1
1994159,2645299,1
7112421,1050757,1
7112421,6929046,1
3054361,135380,1
4931077,1018199,1
2113102,1793009,1
566624,7197630,1
5755854,3233983,1
2665663,4340126,1
2304531,2750545,1
2770381,4611690,1
4099312,3261107,1
620177,2974806,1
4135661,3386708,1
2459586,4340126,1
2760956,2425331,1
751298,7197630,1
2921138,4706182,1
2921138,6910177,1
2921138,5282130,1
5970847,4340126,1
3122565,332533,1
494820,6207063,1
5992790,6015349,1
1094748,6202752,1
1446432,2821172,1
6904718,1793009,1
1315355,549480,1
4116819,4340126,1
5197575,7197630,1
516541,6988852,1
6266778,5487735,1
6473205,4340126,1
7272567,4756171,1
2723539,4818939,1
2723539,3386708,1
2723539,1793009,1
5958900,3386708,1
935773,4023978,1
5036181,4340126,1
3358723,1625605,1
27032,2518057,1
4224746,1126253,1
1527836,3191750,1
2906153,6559101,1
7392444,444374,1
4354319,3917563,1
2929531,1680344,1
5147017,7197630,1
511620,4340126,1
1293364,3386708,1
3459130,7197630,1
3720733,3411997,1
3262254,4340126,1
3889104,3426690,1
336633,3386708,1
7067420,1793009,1
4685075,3386708,1
6210495,4340126,1
6730055,3725647,1
2896931,5168196,1
6957649,4340126,1
4001828,4818939,1
7245960,3560342,1
7245960,5168196,1
7245960,332533,1
7245960,4340126,1
1748105,1253380,1
2901032,5476326,1
2901032,512327,1
7123740,7197630,1
3929927,6499712,1
2400401,2118209,1
2400401,956500,1
2400401,6740551,1
2400401,4295761,1
2400401,5896533,1
2400401,1685102,1
2400401,2436888,1
2400401,6764751,1
2400401,3865505,1
2400401,6062366,1
2400401,2672128,1
2400401,5550405,1
2400401,7197630,1
5389678,251623,1
5389678,1415083,1
3063216,2118209,1
1862647,346311,1
3624691,3386708,1
3430103,889780,1
7404815,4750471,1
7404815,2883400,1
4234949,2063338,1
4274917,2278050,1
327121,3386708,1
7037286,7197630,1
7373763,7197630,1
5750252,7197630,1
4562512,7103950,1
2193341,4340126,1
6374978,3386708,1
4210349,5784291,1
4210349,3233983,1
42252,7197630,1
4966305,3242210,1
4966305,1169973,2
4966305,3120760,1
1828920,6690344,1
5790948,2803641,1
2978898,1169973,1
7406926,2821360,1
6280815,3386708,1
6280815,1793009,1
597262,1474324,1
4074543,6879923,1
2100852,2396465,1
6888643,444374,1
6811259,5495513,1
6811259,444374,1
6503500,1555281,1
5979073,4052149,1
5979073,7067702,1
5979073,2768533,1
5979073,6756828,1
5979073,1644168,1
1195018,7197630,1
2984555,7197630,1
5501549,1771030,1
6684984,7103950,1
1885412,3561377,1
769304,2803641,1
2414311,3276427,2
2414311,1050757,1
3740556,6781715,1
3740556,2345666,1
1446091,5908037,1
2653254,5127300,1
7369490,5543121,1
7369490,1103608,1
4278978,5168196,1
6337862,6357256,1
1078488,4400314,1
2811177,7197630,1
5641999,6988852,1
5641999,3526598,1
845670,61061,1
3218135,1793009,1
6584860,3386708,1
1002149,3435938,1
1362527,3386708,1
6354490,7197630,1
1289142,3386708,1
240739,4110979,1
240739,4340126,1
808041,3386708,1
6342184,5924892,1
1033784,4340391,1
2939333,7024539,1
3518487,4910822,1
426798,4340126,1
426798,3526598,1
1181704,4340126,1
1181704,3386708,1
7175981,1793009,1
179969,3386708,1
3571258,7197630,1
5142908,4596347,1
3888907,712084,1
6077806,4294260,1
6077806,3862324,1
6077806,3242210,1
475839,6981698,1
6654681,3805371,1
6654681,4038854,1
4402760,5487735,1
5327255,4340126,1
143953,4340126,1
143953,3386708,1
988217,2803641,1
3084676,2803641,1
7179822,7151928,1
7179822,5508128,1
7179822,7001891,1
7179822,2624398,1
7179822,1169973,2
4298645,5677036,1
4351160,1265383,1
4351160,2345666,1
4351160,7302734,1
2915139,2098072,1
2915139,7311527,1
2915139,4566779,1
1489787,2178996,1
4268672,7106479,1
654111,2345666,1
2664846,911100,1
969757,1319862,1
1025404,1644168,1
2551843,5565698,1
2551843,4662420,1
5781708,2332249,1
2730812,2569549,1
2780568,2780568,1
6197992,5738093,1
2242895,4645949,1
5648736,7001891,1
2763205,965999,1
4784787,966079,1
914349,6283241,1
3920312,1793009,1
6051598,4400314,1
2759319,4340126,1
1551582,7296532,1
1551582,4340126,1
1551582,7197630,1
366144,4340126,1
6772457,6910733,1
1853302,1043346,1
1853302,1793009,1
5206521,3230392,1
2851035,7218647,1
2851035,3386708,1
6137060,2803641,1
6398241,851878,1
5303651,4818939,1
1371945,1793009,1
995332,4340126,1
995332,1793009,1
3365266,7197630,1
11882,4340126,1
1429381,4340126,1
3344899,2803641,1
2989804,3526598,1
895917,6988852,1
5543835,5487735,1
3703922,4956915,1
3703922,4340126,1
7078666,1793009,1
5671276,1793009,1
6290976,4110979,1
4621241,1793009,1
3250750,3386708,1
1723015,4400314,1
6602779,2425331,1
3965278,3386708,1
4432503,2974806,1
5754533,7050936,1
6593242,4340126,1
6943738,1793009,1
4008521,3386708,1
6385513,3386708,1
412257,5873027,1
5890128,1793009,1
6710954,3386708,1
4457317,3386708,1
324679,4340126,1
295246,4910822,1
6027743,1793009,1
5209032,3276427,1
7404229,5533015,1
5507860,6910733,1
5152075,4340126,1
3575194,4340126,1
6755044,4340126,1
407863,6344665,1
407863,1991557,1
5092969,4110979,1
2512919,1793009,1
2512919,4756171,1
2411533,1793009,1
6123217,7017390,1
1298375,1018199,1
2666033,1018199,1
7254159,1793009,1
780851,7197630,1
3504381,4818939,1
6959884,3261107,1
1019493,1793009,1
6727845,1793009,1
4350388,2766540,1
4350388,3394264,1
5308956,4340126,1
6177771,4340126,1
2222133,4340126,1
5407194,3386708,1
7161006,1793009,1
7322030,1793009,1
3796228,3320210,1
3796228,4747442,1
6416492,4340126,1
1248403,6988852,1
2977755,7197630,1
3806434,332533,1
4583442,3386708,1
2495627,6283241,1
6619539,1793009,1
3688785,2719553,1
7025988,1793009,1
3297679,1793009,1
5645617,1793009,1
5985943,6988852,1
1801200,4023978,1
5369897,1793009,1
4745563,1793009,1
5084821,4400314,1
1970442,4340126,1
3132025,2227116,1
3132025,6448658,1
3132025,4340126,1
1292885,4340126,1
4714392,4052149,1
1582171,2974806,1
5593997,512327,1
6933428,1793009,1
6933428,3526598,1
3727722,1793009,1
4087796,4110979,1
4721248,1793009,1
7388627,3386708,1
440281,5487735,1
6066633,4340126,1
3427174,4756171,1
5941095,4340126,1
4149175,1793009,1
5974375,5531493,1
5070885,6988852,1
3282081,3386708,1
2438577,879522,1
6950238,3386708,1
3030865,2803641,1
4943205,2425331,1
4943205,1793009,1
4217261,5552134,1
377447,7050936,1
5668848,2803641,1
531759,2345666,1
2663917,7184627,2
3645761,4910822,1
3645761,6234729,1
3645761,5313720,1
6915968,1793009,1
6187215,1644168,1
3447966,444374,1
882462,6243066,1
2533436,3386708,1
5780498,2880047,1
5780498,4340126,1
963009,3276427,1
4969014,2803641,1
6359971,103154,1
311264,4341912,1
311264,7197630,1
612574,330330,1
2965424,4645949,2
2965424,2085114,1
5823602,2803641,1
7199719,6988852,1
7199719,4340126,1
7199719,3386708,1
7199719,1793009,1
1735548,373815,1
4555464,373815,1
3218863,2278321,1
5447584,7108577,1
4425752,6704971,1
4290557,7159452,1
5566542,1050757,1
5566542,4444913,1
5566542,2803641,1
290663,598888,1
1797188,715106,1
5171630,6719115,1
1209275,4340126,1
4940445,4971133,1
708318,1136952,1
708318,4444913,1
708318,2803641,1
958656,5784291,1
958656,5391364,1
958656,7197630,1
2690635,1053990,1
2690635,240957,1
5920529,4910822,1
5920529,5898424,1
5920529,756750,1
5920529,5686569,1
2675932,2803641,1
1163347,6576854,1
3181649,1793009,1
2573113,4340126,1
2573113,3386708,1
6174940,4756171,1
1032585,3386708,1
1526667,6299070,1
1653222,1817102,1
2483998,2511027,1
2483998,7197630,1
5793784,4683273,1
99288,6026025,1
99288,6227827,1
99288,6805079,1
99288,7311478,1
99288,2539096,1
2849908,3386708,1
3648564,4340126,1
4392683,2803641,1
6513196,4340126,1
7271211,3386708,1
7242037,4340126,1
7242037,3386708,1
7242037,1793009,1
6556375,7353965,1
5305569,3386708,1
3745658,1793009,1
4367681,1793009,2
2716743,4340126,1
6013417,6019892,1
816128,2391046,1
5832368,912036,1
6528027,1793009,1
6396394,4400314,1
1679169,1793009,1
1096943,6202752,1
