source,target,weight
5968725,6715125,1
2754436,4030000,1
200762,6715125,1
4062084,3304465,1
6484718,4254354,1
7329502,6715125,1
3139829,2638236,1
4421424,5092186,1
830409,6692505,1
2716215,6715125,1
2721645,6715125,1
4063562,7215320,1
2452779,6715125,1
4104681,2027445,1
5398475,1429676,1
3843978,1525144,1
1688788,3466622,1
534178,922939,1
2855047,4058891,1
2364266,1973288,1
3265834,1427142,1
1593203,4371659,1
3688627,5625821,1
4130841,232804,1
7323546,4900928,1
1410302,4303481,1
1410302,6122653,1
1410302,922939,1
5409121,4726716,1
5409121,5070328,1
1912581,4659282,1
1900626,7408314,1
1761055,2842742,1
5345924,5837779,1
2938916,4107259,1
5443157,5168196,1
2062155,1866785,1
5887616,1866785,1
203555,5324466,1
2777879,5324466,1
2975106,922939,1
6758017,6770068,1
2521199,4058962,1
5945863,933089,1
3667916,979547,1
77857,3621053,1
1940090,1826558,1
1957266,3832057,1
5945536,6306324,1
5945536,2338903,1
4039794,7092420,1
398970,4305831,1
3779547,5625821,1
3779547,2079582,1
3779547,2774877,1
3779547,2899998,1
941324,6273114,1
941324,623626,1
2737262,3071493,1
2264766,1710063,1
5413407,4645949,1
2491948,69029,1
2491948,4940913,1
4283751,3466622,1
436976,361879,1
436976,5953427,1
615627,6715603,1
5808621,3304465,1
3743437,4453433,1
6269582,1306717,1
6269582,1981792,1
6566921,1128225,2
2708301,3831362,1
2708301,7357447,1
2605913,4434915,1
4905790,1866785,1
1645863,2338903,1
5398556,3304465,1
2809756,922939,1
6531704,2190675,1
5624668,4726716,1
4002662,1508259,1
6058480,5857794,1
4854656,7092420,1
1745565,5004936,1
1629265,6715125,1
7355145,6430374,1
7228007,1109212,1
1442510,7304984,1
1442510,6225411,1
1442510,3554941,1
2897680,2752143,1
4314842,1710258,1
2055223,4237743,1
2055223,3558115,1
5867402,6715125,1
2020554,483042,1
4482187,3951358,1
6700629,3124889,1
6700629,4659282,1
5309194,662800,2
5309194,4962216,1
5309194,5394585,1
2640794,2338903,1
5084492,6145522,1
214104,7092420,1
6573584,6573584,1
7393371,5231169,1
7393371,927483,1
7393371,1645730,1
7393371,2920626,2
7393371,3831362,1
7393371,845824,1
7393371,5634492,1
7393371,5633468,2
7393371,3379352,1
3859920,7092420,1
2253949,7092420,1
6638874,4352304,1
2930033,5324466,1
2930033,6307473,1
6643399,3466622,1
2414049,4886364,1
7365410,2557988,1
4035888,1050757,1
5260152,7092420,1
323296,6074699,1
323296,1013702,1
6545004,5324466,1
6545004,5988951,1
824234,5965293,1
5703458,7007360,1
798301,4332123,1
3832757,5324466,1
6203705,3304465,1
1042999,3466622,1
3527035,5168196,1
4436512,6447836,1
4628184,1248010,1
6745904,6454526,1
6745904,3015730,1
2221373,6378566,1
6120811,6120811,2
3898301,3255858,1
5582615,922939,1
4472805,2338903,1
1376434,6715125,1
3050979,4334823,1
6360996,4639035,1
6576675,4573159,1
6576675,4631839,1
5045271,4001515,1
6148024,3850455,1
2466570,4453433,1
2273201,5713321,1
7051752,3730522,1
2857989,1579199,1
7146952,4728625,1
7146952,6896334,1
7146952,4901186,1
1203442,6715125,1
3153932,2218607,1
5511089,3088639,1
241299,5317811,1
2314613,5168196,1
3328237,5168196,1
2415299,4583269,1
4378551,1895753,1
4689821,4453433,1
183158,1248010,1
3990997,6715125,1
4062338,5538907,1
3819284,4603087,1
3819284,2128110,1
6947864,1050757,1
3990923,6378566,1
3990923,2679931,1
3990923,4566779,1
2731459,7242453,1
2731459,5324466,1
2731459,3764835,1
6427681,6715125,1
5898380,4453433,1
5898380,3466622,1
1291035,2515642,1
5386922,5621392,2
7111677,5550073,1
7111677,5382198,1
7111677,4668462,1
7111677,781421,1
7111677,2041607,1
7111677,6611722,1
3504113,2790210,1
1539029,3875610,1
3016447,5395052,1
3054996,4979709,1
4643130,3466622,1
2584301,2338903,1
5598767,948487,1
5598767,5869378,1
5598767,671982,1
5598767,4784444,1
5598767,3079374,1
5598767,321376,1
5598767,5282130,1
38436,1441648,1
4937130,5420444,1
7225295,1050757,1
5167053,6399741,1
5024442,6715125,1
837447,532551,1
1191874,2111810,1
6144086,7365415,1
425951,5311293,1
425951,4406932,1
425951,4237743,1
425951,6765044,1
425951,640720,1
425951,4648662,1
425951,7318750,1
425951,4901186,1
2025135,5716975,1
2025135,2504873,1
4245865,361331,1
967522,5324466,1
55898,1248010,1
3788921,6589640,1
1480723,7250848,1
5130186,6449020,1
5270455,3085544,1
6337827,3138387,1
6033407,6378566,1
6033407,2019645,1
1466185,2248074,1
1738052,5824612,1
4122277,6715125,1
5275075,1248010,1
722462,2926813,1
722462,305661,1
722462,6207333,1
722462,6135659,1
722462,2009492,1
722462,6307473,1
6116092,2318213,1
3202890,2557988,1
4309155,3670033,1
7387089,2638236,1
2761933,4784444,1
2761933,1699939,1
2761933,3554941,1
2761933,2220788,1
2761933,4706182,1
2761933,4351560,1
4991640,3541473,1
551026,5324466,1
551026,4901186,1
5289837,4453433,1
4145289,3263057,1
4145289,781871,1
4145289,2557988,1
2431646,4726716,1
302039,2771942,1
7031541,1637177,1
7031541,3239572,1
1397680,234645,1
5472518,1441648,1
